Zip_Code,Date,Sales_Count,%_Home_Increasing,%_Home_Decreasing,Price_to_Rent_Ratio,Median_Rental_Studio,Median_Rental_1B,Median_Rental_2B,Median_Rental_3B,Median_Rental_DupTrip,Median_Rental_SingleFam,Median_Listing_2B,Median_Listing_3B,Median_Listing_5B+,Median_Listing_DupTrip,Median_Listing_SingleFam,Median_Sold_Condo,Median_Sold_SingleFam,Home_Value_1B,Home_Value_2B,Home_Value_3B,Home_Value_4B,Home_Value_5B+,Home_Value_DupTrip,Home_Value_SingleFam
90045,2015-10-31,35.0,94.8,2.97,20.8,,,,,,,,590.909090909091,,,574.122848234888,,,275153.0,780147.0,925482.0,1159212.0,1275245.0,419290.0,967596.0
90045,2015-11-30,31.0,93.29,3.92,20.97,,,,,,,,614.438714795716,,,575.044404973357,,636.6376,277509.0,787319.0,933360.0,1171260.0,1282473.0,424496.0,975138.0
90045,2015-12-31,40.0,93.08,4.24,20.98,,,,,,,,642.477876106195,,,581.804914887537,,636.0277,281237.0,796921.0,945588.0,1190358.0,1298895.0,430286.0,987987.0
90045,2016-01-31,29.0,94.67,3.13,21.52,,,,,,,,648.377581120944,,,576.256499133449,,592.5084,284548.0,803060.0,954097.0,1201269.0,1306269.0,432813.0,996237.0
90045,2016-02-29,31.0,93.07,4.73,21.39,,,,,,,,654.128258499356,,,616.496598639456,,654.7196,287383.0,809111.0,962748.0,1211949.0,1313277.0,434618.0,1005229.0
90045,2016-03-31,29.0,92.99,4.82,21.39,,,,,,,,643.246336868936,,,617.529554363245,,693.067,289306.0,812293.0,968285.0,1218819.0,1314929.0,436308.0,1010797.0
90045,2016-04-30,40.0,93.89,4.14,21.4,,,,,,,,633.509193378416,,,612.822170113837,,699.0631,293765.0,819164.0,980876.0,1237505.0,1335235.0,442469.0,1024619.0
90045,2016-05-31,35.0,97.06,1.9,21.64,,,,,,,,617.283950617284,,,622.849824216122,,665.4598,298250.0,822670.0,991910.0,1253083.0,1356447.0,446487.0,1036854.0
90045,2016-06-30,48.0,96.79,2.05,21.64,,,2.699268018018,,,,,635.852248147448,,,623.295679635137,,683.1568,305603.0,827701.0,1004430.0,1269005.0,1384553.0,450169.0,1051236.0
90045,2016-07-31,46.0,89.9,8.67,21.8,,,2.4288526714514,,,,,617.283950617284,,,605.369851484094,,686.6745,313986.0,831053.0,1002309.0,1279044.0,1414510.0,452992.0,1051331.0
90045,2016-08-31,54.0,91.49,6.74,21.75,,,2.8240740740741,,,,,646.348145369391,,,627.925594315147,,,325965.0,838943.0,1004677.0,1293823.0,1442165.0,460540.0,1055997.0
90045,2016-09-30,44.0,93.51,4.84,21.78,,,2.8840284842319,,,,,647.417840375587,,,603.755708897179,,,339040.0,847288.0,1006044.0,1308408.0,1472247.0,469483.0,1059828.0
90045,2016-10-31,36.0,94.78,3.77,21.81,,,2.7271029874214,,,,,632.214174931162,,,613.946220916901,,,349234.0,857014.0,1021419.0,1321716.0,1489303.0,476659.0,1075895.0
90045,2016-11-30,40.0,95.37,3.35,22.05,,,2.6139410187668,,,,,623.371474614951,,,615.046948356808,,,355157.0,861079.0,1028140.0,1323525.0,1502643.0,479012.0,1082447.0
90045,2016-12-31,40.0,95.71,3.41,22.22,,,2.5677083333333,,,,,619.701986754967,,,626.255020080321,,,356868.0,863874.0,1033305.0,1322260.0,1510036.0,479763.0,1086293.0
90045,2017-01-31,23.0,95.38,3.46,22.24,,3.35934385713147,2.61378869120156,,,,,666.190089523743,,,614.206051744036,,,359421.0,865901.0,1038799.0,1325346.0,1524314.0,482031.0,1091702.0
90045,2017-02-28,34.0,95.33,3.57,22.33,,3.28822733423545,2.7187591374269,,,2.54999414226486,,674.762430745494,,,622.350993377484,,,361753.0,868860.0,1046759.0,1333455.0,1536291.0,485054.0,1099944.0
90045,2017-03-31,29.0,94.81,3.94,22.53,,3.43977750368233,2.74375,,,2.92498279421886,,703.571428571429,,,646.017699115044,,,364508.0,874327.0,1054046.0,1343984.0,1551836.0,487796.0,1108523.0
90045,2017-04-30,26.0,93.65,4.58,22.58,,3.42851405224221,2.91145833333333,,,2.94558823529412,,689.073074777746,,,662.176748580752,,,363977.0,882129.0,1061808.0,1351170.0,1562234.0,489175.0,1116816.0
90045,2017-05-31,53.0,92.98,5.02,22.63,,3.5036496350365,3.03625730994152,,,2.92153589315526,,732.437385461209,,,643.776824034335,,,366111.0,893178.0,1069644.0,1356699.0,1576817.0,493376.0,1124770.0
90045,2017-06-30,43.0,93.75,4.34,22.55,,3.43090019153011,3.03625730994152,,,2.89419243770369,,731.03079619571,,,646.874767444745,,,367612.0,901009.0,1078396.0,1358665.0,1588496.0,498461.0,1132330.0
90045,2017-07-31,46.0,80.28,12.18,22.59,,3.45845924664822,2.97997542658347,,,2.89193302891933,,703.755868544601,,,662.878379851373,,,371315.0,902721.0,1092163.0,1357222.0,1607653.0,503426.0,1146848.0
90045,2017-08-31,58.0,88.1,6.76,22.7,,3.42578553695673,2.90409482758621,,,2.80323450134771,,704.225352112676,,,649.5,,,371364.0,903253.0,1105458.0,1355728.0,1620366.0,506583.0,1160958.0
90045,2017-09-30,34.0,92.92,3.43,22.84,,3.26026462683481,2.86875,,,2.8109627547435,,712.656550961859,,,646.384182999601,,,372167.0,907548.0,1119712.0,1356114.0,1636418.0,508421.0,1176317.0
90045,2017-10-31,47.0,87.59,5.94,23.19,,3.20738095238095,2.81319444444444,,,2.88827420676736,,710.059171597633,,,650.242326332795,,,372234.0,913223.0,1124883.0,1362707.0,1652465.0,510827.0,1181899.0
90045,2017-11-30,33.0,88.2,6.68,23.45,,3.27152317880795,2.78688524590164,,,2.82404055032585,,711.076517206759,,,698.01182160129,,,377573.0,922943.0,1138293.0,1380407.0,1681240.0,516497.0,1196568.0
90045,2017-12-31,43.0,85.43,8.61,23.76,,3.23672134675626,2.70588235294118,,,2.81174539611065,,721.330930013525,,,709.617006456635,,,382503.0,928387.0,1149946.0,1395591.0,1705496.0,521191.0,1210104.0
90045,2018-01-31,26.0,82.78,10.89,23.82,,3.14500214500215,2.671875,,,2.73542600896861,,718.910585817061,,,709.174841315638,,,388656.0,936154.0,1161366.0,1413602.0,1739311.0,526292.0,1223884.0
90045,2018-02-28,29.0,78.39,14.33,23.9,,3.13661971830986,2.75463244456455,,,2.82942133193093,,794.087665647299,,,729.02646926873,,,393409.0,944812.0,1173442.0,1427855.0,1779600.0,530422.0,1237540.0
90045,2018-03-31,41.0,77.91,14.93,24.07,,3.54608818502455,2.81451056083859,,,2.9649344818385,,769.175630904777,,,730.561970746728,,,397076.0,954815.0,1188060.0,1445113.0,1819802.0,536700.0,1253571.0
90045,2018-04-30,45.0,75.08,16.6,24.21,,3.53529851490083,2.96017331433998,3.08561248549134,,3.14566929133858,,773.372131692717,,,713.90798519302,,,400112.0,961193.0,1199010.0,1454420.0,1842615.0,542587.0,1264846.0
90045,2018-05-31,49.0,74.85,16.65,24.31,4.06878306878307,3.46620380222742,2.92933810375671,3.12026510033616,,3.06134580328129,,765.320665083135,,,684.921122691607,,,400467.0,963406.0,1203334.0,1458254.0,1850683.0,547470.0,1269462.0
90045,2018-06-30,52.0,73.88,17.26,24.39,4.08348457350272,3.35650997385986,2.97935024212114,2.99764452995821,,2.9642545771578,,765.483646485734,,,686.235294117647,,,401835.0,965116.0,1207864.0,1459320.0,1855021.0,551485.0,1273145.0
90045,2018-07-31,47.0,70.92,19.72,24.3,4.27600054266721,3.53795570722391,3.04355955035303,2.88989996026875,,3.01783264746228,,739.571182548794,,,687.439318742712,,,403447.0,971521.0,1217374.0,1461807.0,1839956.0,557417.0,1280724.0
90045,2018-08-31,44.0,70.05,17.72,24.28,4.4010889292196,3.60759493670886,3.05501105501105,2.83104840719876,,3.01783264746228,,776.223776223776,,,691.15705052732,,,404776.0,976623.0,1226834.0,1464295.0,1829593.0,562027.0,1288306.0
90045,2018-09-30,28.0,50.54,35.81,23.94,4.37564537141065,3.52631578947368,2.94385964912281,2.78077455048409,,2.8351594378117,,826.959847036329,,,718.910585817061,,,406028.0,978660.0,1232336.0,1467388.0,1818440.0,564753.0,1292893.0
90045,2018-10-31,33.0,53.22,33.53,23.96,4.20917431192661,3.70121951219512,3.1866028708134,2.79632721202003,,2.80741156653565,,802.434975096846,,,724.012880649509,,,406750.0,978018.0,1234978.0,1469333.0,1825950.0,563816.0,1295016.0
90045,2018-11-30,30.0,59.48,28.7,23.89,4.24395604395604,3.55602716468591,3.02496007785256,2.68636567336119,,2.79632721202003,,782.355941100642,,,726.010918848894,,,408644.0,976086.0,1234128.0,1469713.0,1833306.0,563009.0,1293702.0
90045,2018-12-31,22.0,60.13,29.3,23.96,4.2967332123412,3.56462585034014,2.98104793756968,2.73764258555133,,2.81531531531532,,769.467663880334,,,716.681157685202,,,409557.0,975691.0,1229938.0,1465394.0,1838934.0,563059.0,1288929.0
90045,2019-01-31,16.0,62.36,28.17,24.1,4.25294070720568,3.41873912015645,3.0031612223393,2.67558136956056,,2.74198250728863,,812.5,,,727.722772277228,,,410664.0,974219.0,1228063.0,1460284.0,1839355.0,564691.0,1285781.0
90045,2019-02-28,21.0,65.85,24.93,24.22,4.27689594356261,3.54282115869018,3.06827910210985,2.62762762762763,,2.71428571428571,,808.641410444119,,,727.722772277228,,,407871.0,970275.0,1223310.0,1452215.0,1831009.0,562058.0,1279579.0
90045,2019-03-31,28.0,57.79,32.52,24.16,4.16330275229358,3.57939632545932,3.06797853309481,2.62762762762763,,2.71428571428571,,822.230172732596,,,728.254524226503,,,407801.0,966032.0,1221542.0,1446101.0,1827166.0,558817.0,1275734.0
90045,2019-04-30,42.0,53.25,36.45,24.06,4.51905626134301,3.82896764252696,3.14159292035398,2.73432156614909,,2.90472972972973,,791.240919810617,,,728.254524226503,,,408379.0,962893.0,1219300.0,1442163.0,1830901.0,554525.0,1272153.0
90045,2019-05-31,28.0,3.03,96.76,10.36,4.24691358024691,3.69413407821229,3.2483918128655,2.97342758443328,,3.16832770502155,,789.315274642588,,,736.851035426623,,,410783.0,961146.0,1221340.0,1443214.0,1842691.0,552315.0,1273237.0
90045,2019-06-30,37.0,3.03,96.71,10.36,4.36438438724747,3.73985275237534,3.318407960199,3.32694870086609,,3.17177476835353,,748.930444039999,,,737.080021718576,,,411936.0,960912.0,1222305.0,1447370.0,1856344.0,550686.0,1274551.0
90045,2019-07-31,52.0,3.0,96.82,10.22,4.33186813186813,3.78325160531532,3.31415082771306,3.07752545027408,,3.25875673654833,,750.925115660656,,,732.514177693762,,,411454.0,960527.0,1219990.0,1452803.0,1879143.0,548453.0,1272258.0
90045,2019-08-31,45.0,,,,4.48623853211009,3.86808393636034,3.30995475113122,2.99203731343284,,3.17195325542571,,758.578932045706,,,722.662987236978,,,412260.0,960652.0,1216931.0,1456694.0,1900756.0,547609.0,1269013.0
90045,2019-09-30,40.0,,,,4.62290553483214,3.82534775888717,3.2952380952381,2.65365046664794,,3.01866081229418,,777.906304222094,,,734.212139791539,,,412628.0,961102.0,1216640.0,1458845.0,1919761.0,548944.0,1267506.0
90045,2019-10-31,32.0,,,,4.45688073394495,3.74241941140835,3.17048612646881,2.81933662667608,,2.88333333333333,,791.843400492187,,,737.795857988166,,,414566.0,962517.0,1220355.0,1458760.0,1926961.0,553382.0,1270320.0
90045,2019-11-30,46.0,,,,4.35670757088863,3.80816326530612,2.94270833333333,2.83358011430675,,2.88461538461538,,799.740484429066,,,741.272118603539,,,413956.0,964256.0,1224676.0,1456828.0,1928575.0,557669.0,1273430.0
90045,2019-12-31,34.0,,,,4.25044091710758,3.81440443213296,3.00546448087432,2.8476821192053,,2.89115646258503,,814.977973568282,,,735.761332816738,,,415269.0,967313.0,1232777.0,1460220.0,1935367.0,562710.0,1280259.0
90045,2020-01-31,29.0,,,,,,,,,,,,,,,,,415689.0,970535.0,1239540.0,1462517.0,1940353.0,566786.0,1285782.0
90045,2020-02-29,32.0,,,,,,,,,,,,,,,,,419971.0,975345.0,1247995.0,1468254.0,1949964.0,575216.0,1293379.0
90045,2020-03-31,22.0,,,,,,,,,,,,,,,,,,,,,,,
90245,2008-03-31,10.0,9.52,84.53,,,,,,,,,,,,,,,339283.0,622182.0,855342.0,1062685.0,1273184.0,582884.0,918091.0
